emt_id,customer_id,amount_cad,debit_credit,transaction_date,transaction_time
EMT00000000000118982,SYNCID0000011744,1453.05,D,2022-12-23,12:52:28
EMT00000000000118983,SYNCID0000011744,846.59,D,2023-01-30,09:16:50
EMT00000000000118984,SYNCID0000011744,2938.92,D,2022-11-24,12:36:27
EMT00000000000118985,SYNCID0000011744,135.63,C,2022-12-21,16:39:30
EMT00000000000118986,SYNCID0000011744,539.94,D,2023-01-16,07:43:48
EMT00000000000119011,SYNCID0000011750,2677.11,D,2022-11-01,19:55:54
EMT00000000000119012,SYNCID0000011750,444.25,C,2022-11-29,14:41:35
EMT00000000000119013,SYNCID0000011751,1261.42,C,2022-12-11,21:32:50
EMT00000000000119014,SYNCID0000011751,9596.31,D,2022-11-18,12:30:09
EMT00000000000119015,SYNCID0000011751,108.9,C,2022-11-02,17:22:29
EMT00000000000119016,SYNCID0000011751,5995.23,D,2022-12-29,10:45:18
EMT00000000000119017,SYNCID0000011751,205.62,C,2022-12-19,02:55:13
EMT00000000000119018,SYNCID0000011751,26.55,C,2022-12-14,20:59:52
EMT00000000000119019,SYNCID0000011751,3223.25,C,2022-11-24,16:49:00
EMT00000000000119020,SYNCID0000011751,576.73,C,2022-12-23,12:45:27
EMT00000000000119021,SYNCID0000011751,20.91,C,2022-11-25,22:14:44
EMT00000000000119022,SYNCID0000011751,1282.64,D,2023-01-30,14:44:09
EMT00000000000119023,SYNCID0000011751,1557.63,D,2023-01-01,17:52:18
EMT00000000000119024,SYNCID0000011751,2666.57,D,2023-01-13,19:45:09
EMT00000000000119025,SYNCID0000011751,72.74,C,2022-11-19,20:18:24
EMT00000000000119026,SYNCID0000011751,80.51,C,2022-12-01,21:00:02
EMT00000000000119027,SYNCID0000011751,2460.76,C,2022-11-18,23:50:38
EMT00000000000119028,SYNCID0000011751,534.75,C,2022-12-01,17:47:00
EMT00000000000119029,SYNCID0000011751,10.49,C,2022-12-27,15:36:28
EMT00000000000119030,SYNCID0000011751,3242.15,D,2022-11-11,11:05:55
EMT00000000000119031,SYNCID0000011751,231.75,D,2022-11-25,00:20:26
EMT00000000000119032,SYNCID0000011751,10399.88,D,2022-12-21,14:18:41
EMT00000000000119033,SYNCID0000011751,114.12,C,2022-11-02,00:52:51
EMT00000000000119034,SYNCID0000011751,26.3,C,2022-12-20,00:18:43
EMT00000000000119035,SYNCID0000011751,1565.53,D,2023-01-05,00:21:53
EMT00000000000119036,SYNCID0000011751,543.7,D,2023-01-10,19:28:10
EMT00000000000119037,SYNCID0000011751,745.5,C,2022-11-05,13:51:52
EMT00000000000119038,SYNCID0000011751,418.45,C,2022-12-06,13:57:40
EMT00000000000119039,SYNCID0000011751,377.85,C,2022-11-02,15:45:39
EMT00000000000119040,SYNCID0000011751,1213.62,D,2022-12-07,03:37:15
EMT00000000000119041,SYNCID0000011751,1700.53,D,2022-11-29,19:09:00
EMT00000000000119042,SYNCID0000011751,5214.12,D,2022-11-16,14:19:57
EMT00000000000119043,SYNCID0000011751,7391.57,C,2022-11-04,23:22:43
EMT00000000000119044,SYNCID0000011751,344.26,C,2022-11-20,20:39:31
EMT00000000000119045,SYNCID0000011751,287.28,D,2022-12-01,18:30:16
EMT00000000000119046,SYNCID0000011751,2536.46,C,2022-11-11,23:15:22
EMT00000000000119047,SYNCID0000011751,875.22,D,2022-12-15,18:35:00
EMT00000000000119048,SYNCID0000011751,3664.72,D,2022-11-03,17:16:52
EMT00000000000119049,SYNCID0000011751,209.22,C,2022-12-29,03:40:08
EMT00000000000119050,SYNCID0000011751,1694.3,D,2022-12-21,10:55:46
EMT00000000000119051,SYNCID0000011751,21.6,C,2022-12-14,04:04:47
EMT00000000000119052,SYNCID0000011751,42.58,C,2022-12-24,23:51:12
EMT00000000000119053,SYNCID0000011751,1715.01,C,2022-12-09,16:23:26
EMT00000000000119054,SYNCID0000011751,991.92,D,2022-11-22,19:23:21
EMT00000000000119055,SYNCID0000011751,845.97,D,2022-12-20,18:23:51
EMT00000000000119056,SYNCID0000011751,19972.16,D,2022-12-22,18:56:15
EMT00000000000119057,SYNCID0000011751,1084.38,C,2022-12-03,20:56:41
EMT00000000000119058,SYNCID0000011751,1267.99,D,2023-01-26,12:25:18
EMT00000000000119059,SYNCID0000011751,391.66,D,2022-11-05,22:47:05
EMT00000000000119060,SYNCID0000011751,237.05,D,2022-11-28,21:59:26
EMT00000000000119061,SYNCID0000011751,316.77,C,2022-11-06,16:19:53
EMT00000000000119062,SYNCID0000011751,547.05,C,2022-12-01,14:07:11
EMT00000000000119063,SYNCID0000011751,20.6,C,2022-11-27,21:35:51
EMT00000000000119064,SYNCID0000011751,2055.35,C,2022-11-01,08:22:08
EMT00000000000119065,SYNCID0000011751,1082.32,D,2022-11-23,04:30:13
EMT00000000000119066,SYNCID0000011751,524.24,C,2022-11-25,20:59:48
EMT00000000000119067,SYNCID0000011751,1702.32,C,2022-11-05,15:31:25
EMT00000000000119068,SYNCID0000011751,35.73,C,2022-12-04,19:59:26
EMT00000000000119069,SYNCID0000011751,645.93,C,2022-11-12,14:18:59
EMT00000000000119070,SYNCID0000011751,1475.06,D,2022-11-15,11:02:21
EMT00000000000119071,SYNCID0000011751,527.36,C,2022-11-02,10:06:55
EMT00000000000119072,SYNCID0000011751,2662.54,C,2022-11-07,03:20:00
EMT00000000000119073,SYNCID0000011751,233.3,D,2022-12-02,10:23:14
EMT00000000000119074,SYNCID0000011751,3192.64,C,2022-11-01,10:39:13
EMT00000000000119075,SYNCID0000011751,3144.33,D,2022-11-16,13:56:33
EMT00000000000119076,SYNCID0000011751,32.19,C,2022-11-17,21:25:03
EMT00000000000119077,SYNCID0000011751,864.97,D,2022-12-22,11:58:23
EMT00000000000119078,SYNCID0000011751,705.04,D,2023-01-07,17:47:37
EMT00000000000119079,SYNCID0000011751,1039.54,D,2022-12-05,16:50:26
EMT00000000000119080,SYNCID0000011751,199.24,C,2022-12-14,20:10:31
EMT00000000000119081,SYNCID0000011751,2260.31,D,2022-11-26,21:15:35
EMT00000000000119082,SYNCID0000011751,1022.39,C,2022-12-31,05:05:07
EMT00000000000119083,SYNCID0000011751,5169.18,C,2022-12-21,11:04:51
EMT00000000000119084,SYNCID0000011751,72.3,C,2022-11-14,05:19:45
EMT00000000000119085,SYNCID0000011752,104.23,C,2022-12-22,19:16:02
EMT00000000000119086,SYNCID0000011752,115.64,D,2023-01-03,11:08:28
EMT00000000000119087,SYNCID0000011752,919.13,C,2022-11-19,06:37:58
EMT00000000000119088,SYNCID0000011752,113.8,C,2022-11-18,12:36:29
EMT00000000000119089,SYNCID0000011752,317.54,D,2022-11-06,08:17:55
EMT00000000000119090,SYNCID0000011752,243.27,D,2022-11-02,01:50:00
EMT00000000000119091,SYNCID0000011752,348.24,C,2022-12-12,14:18:55
EMT00000000000119092,SYNCID0000011752,102.2,D,2022-11-03,16:18:05
EMT00000000000119093,SYNCID0000011752,514.13,D,2022-12-12,09:23:52
EMT00000000000119094,SYNCID0000011752,2432.82,D,2022-11-19,11:08:36
EMT00000000000119095,SYNCID0000011752,52.76,C,2022-11-22,17:09:16
EMT00000000000119096,SYNCID0000011752,2692.1,C,2022-12-29,22:41:37
EMT00000000000119097,SYNCID0000011752,643.87,D,2023-01-08,17:20:21
EMT00000000000119098,SYNCID0000011752,489.0,D,2022-11-18,04:28:27
EMT00000000000119099,SYNCID0000011752,664.88,D,2023-01-27,09:00:14
EMT00000000000119100,SYNCID0000011752,40.64,D,2022-11-01,22:41:01
EMT00000000000119101,SYNCID0000011752,469.28,C,2022-11-08,18:22:14
EMT00000000000119102,SYNCID0000011752,715.65,C,2022-12-31,14:31:50
EMT00000000000119103,SYNCID0000011752,89.69,C,2022-11-04,18:11:07
EMT00000000000119104,SYNCID0000011752,227.35,D,2022-11-11,20:12:39
EMT00000000000119105,SYNCID0000011752,183.91,C,2022-11-28,18:58:11
EMT00000000000119106,SYNCID0000011752,42.62,C,2022-12-07,04:53:15
EMT00000000000119107,SYNCID0000011752,53.53,C,2022-12-18,17:09:18
EMT00000000000119108,SYNCID0000011752,214.94,C,2022-11-28,20:45:27
EMT00000000000119109,SYNCID0000011752,141.51,C,2022-12-22,15:41:47
EMT00000000000119110,SYNCID0000011752,121.44,D,2022-12-01,15:24:21
EMT00000000000119111,SYNCID0000011752,53.82,C,2022-11-10,14:52:05
EMT00000000000119112,SYNCID0000011752,1044.49,C,2022-11-04,15:27:12
EMT00000000000119113,SYNCID0000011752,190.75,D,2022-11-11,22:56:54
EMT00000000000119114,SYNCID0000011752,259.1,D,2023-01-29,15:08:26
EMT00000000000119115,SYNCID0000011752,63.59,C,2022-12-30,12:01:46
EMT00000000000119116,SYNCID0000011752,105.72,D,2022-11-25,22:14:32
EMT00000000000119117,SYNCID0000011752,2132.11,C,2022-11-30,23:41:17
EMT00000000000119118,SYNCID0000011752,187.42,C,2022-12-04,15:29:59
EMT00000000000119119,SYNCID0000011752,898.15,D,2023-01-30,14:18:01
EMT00000000000119120,SYNCID0000011752,2624.94,D,2022-11-22,13:19:02
EMT00000000000119121,SYNCID0000011752,252.39,D,2023-01-14,16:09:15
EMT00000000000119122,SYNCID0000011752,265.38,D,2022-12-27,10:08:21
EMT00000000000119123,SYNCID0000011752,3195.19,D,2023-01-30,18:20:54
EMT00000000000119124,SYNCID0000011752,162.5,D,2022-12-29,13:50:05
EMT00000000000119125,SYNCID0000011752,293.44,C,2022-11-04,00:32:00
EMT00000000000119126,SYNCID0000011752,847.72,D,2023-01-04,13:59:31
EMT00000000000119127,SYNCID0000011752,3147.99,D,2023-01-27,19:19:36
EMT00000000000119128,SYNCID0000011752,597.63,C,2022-12-12,19:53:38
EMT00000000000119129,SYNCID0000011752,605.31,D,2022-12-28,11:18:13
EMT00000000000119130,SYNCID0000011752,722.74,D,2022-12-03,00:19:43
EMT00000000000119131,SYNCID0000011752,20.7,C,2022-11-26,18:14:08
EMT00000000000119132,SYNCID0000011752,1035.62,D,2022-11-02,18:46:58
EMT00000000000119133,SYNCID0000011752,3699.11,D,2022-11-19,22:58:40
EMT00000000000119134,SYNCID0000011752,62.71,C,2022-11-07,14:10:31
EMT00000000000119135,SYNCID0000011752,2020.89,D,2023-01-03,11:57:40
EMT00000000000119136,SYNCID0000011752,3110.44,D,2022-11-17,21:56:13
EMT00000000000119137,SYNCID0000011752,42.08,C,2022-11-23,20:12:26
EMT00000000000119138,SYNCID0000011752,1046.22,D,2023-01-31,20:27:24
EMT00000000000119139,SYNCID0000011752,578.6,D,2023-01-19,08:14:55
EMT00000000000119140,SYNCID0000011752,791.97,D,2022-12-12,15:54:59
EMT00000000000119141,SYNCID0000011752,735.92,D,2022-11-29,15:21:04
EMT00000000000119142,SYNCID0000011752,596.12,C,2022-12-23,11:49:52
EMT00000000000119143,SYNCID0000011752,3090.14,C,2022-12-15,16:37:04
EMT00000000000119144,SYNCID0000011752,1139.18,C,2022-12-17,14:30:33
EMT00000000000119145,SYNCID0000011752,1292.13,D,2022-11-01,15:17:50
EMT00000000000119146,SYNCID0000011752,26.28,C,2022-11-16,15:43:06
EMT00000000000119147,SYNCID0000011752,800.91,C,2022-12-19,19:33:39
EMT00000000000119148,SYNCID0000011752,56.63,D,2022-12-06,00:26:25
EMT00000000000119149,SYNCID0000011752,238.43,C,2022-12-19,18:57:55
EMT00000000000119150,SYNCID0000011752,426.79,D,2022-12-23,16:56:32
EMT00000000000119151,SYNCID0000011752,105.97,C,2022-12-11,15:09:53
EMT00000000000119152,SYNCID0000011752,162.71,C,2022-12-30,23:18:04
EMT00000000000119153,SYNCID0000011752,196.24,C,2022-12-22,12:46:25
EMT00000000000119154,SYNCID0000011752,2872.06,D,2023-01-21,11:13:53
EMT00000000000119155,SYNCID0000011752,79.65,D,2023-01-03,16:40:49
EMT00000000000119156,SYNCID0000011752,537.15,C,2022-11-15,06:49:39
EMT00000000000119157,SYNCID0000011752,647.45,D,2023-01-30,19:49:32
EMT00000000000119158,SYNCID0000011752,498.26,D,2022-11-28,21:03:11
EMT00000000000119159,SYNCID0000011752,222.77,C,2022-11-09,10:59:26
EMT00000000000119160,SYNCID0000011752,1520.68,D,2022-12-09,00:41:36
EMT00000000000119161,SYNCID0000011752,106.85,C,2022-11-10,18:33:05
EMT00000000000119162,SYNCID0000011752,5296.1,C,2022-11-27,22:02:30
EMT00000000000119163,SYNCID0000011752,320.75,D,2023-01-17,17:38:39
EMT00000000000119164,SYNCID0000011752,536.05,C,2022-11-02,22:59:10
EMT00000000000119165,SYNCID0000011752,739.18,D,2022-12-19,17:38:23
EMT00000000000119166,SYNCID0000011752,307.72,C,2022-11-08,21:06:10
EMT00000000000119167,SYNCID0000011752,41.65,C,2022-11-29,03:27:05
EMT00000000000119168,SYNCID0000011752,369.36,D,2022-11-06,01:13:46
EMT00000000000119169,SYNCID0000011752,537.96,D,2023-01-29,11:56:50
EMT00000000000119170,SYNCID0000011752,68.85,C,2022-11-28,00:22:34
EMT00000000000119171,SYNCID0000011757,1178.03,D,2023-01-25,05:37:16
EMT00000000000119172,SYNCID0000011757,82.27,D,2023-01-03,14:49:32
EMT00000000000119173,SYNCID0000011757,3137.54,D,2022-12-29,15:38:21
EMT00000000000119174,SYNCID0000011757,299.32,C,2022-12-04,20:40:58
EMT00000000000119175,SYNCID0000011757,569.78,C,2022-11-18,04:19:38
EMT00000000000119176,SYNCID0000011759,470.6,C,2022-11-25,11:55:37
EMT00000000000119177,SYNCID0000011759,26.16,D,2022-12-29,16:54:36
EMT00000000000119178,SYNCID0000011759,529.24,C,2022-11-15,12:56:30
EMT00000000000119179,SYNCID0000011759,2158.86,D,2022-12-19,08:20:38
EMT00000000000119180,SYNCID0000011759,2507.6,D,2022-12-05,12:38:23
EMT00000000000119181,SYNCID0000011759,106.55,C,2022-12-20,21:08:52
EMT00000000000119182,SYNCID0000011761,1469.06,D,2023-01-31,10:35:31
EMT00000000000119183,SYNCID0000011761,52.14,C,2022-11-27,17:42:12
EMT00000000000119184,SYNCID0000011761,155.85,C,2022-12-02,16:57:26
EMT00000000000119185,SYNCID0000011761,2064.22,D,2022-11-27,23:28:23
EMT00000000000119186,SYNCID0000011763,82.14,C,2022-12-15,00:15:02
EMT00000000000119187,SYNCID0000011763,9621.79,C,2022-12-01,18:42:44
EMT00000000000119188,SYNCID0000011763,106.66,D,2022-11-11,15:42:43
EMT00000000000119189,SYNCID0000011763,62.29,D,2023-01-15,13:37:45
EMT00000000000119229,SYNCID0000011767,1379.84,C,2022-12-27,04:17:03
EMT00000000000119230,SYNCID0000011767,1142.8,C,2022-11-08,14:17:08
EMT00000000000119231,SYNCID0000011767,42.48,C,2022-12-01,02:48:34
EMT00000000000119232,SYNCID0000011767,165.04,D,2022-11-16,05:57:06
EMT00000000000119236,SYNCID0000011772,131.38,C,2022-11-27,14:25:18
EMT00000000000119237,SYNCID0000011772,120.86,C,2022-11-10,21:35:19
EMT00000000000119238,SYNCID0000011772,670.64,D,2022-11-24,03:41:07
EMT00000000000119239,SYNCID0000011772,25.77,C,2022-11-12,16:45:01
EMT00000000000119240,SYNCID0000011772,3117.97,C,2022-11-01,20:41:31
EMT00000000000119241,SYNCID0000011772,1042.94,D,2023-01-08,13:17:38
EMT00000000000119242,SYNCID0000011773,423.37,C,2022-12-03,22:24:52
EMT00000000000119243,SYNCID0000011773,4097.66,D,2023-01-31,15:54:38
EMT00000000000119244,SYNCID0000011773,2981.9,C,2022-11-11,19:56:24
EMT00000000000119245,SYNCID0000011773,77.22,D,2022-12-10,11:12:56
EMT00000000000119246,SYNCID0000011773,651.17,D,2022-12-01,13:09:15
EMT00000000000119247,SYNCID0000011773,508.71,C,2022-11-02,16:46:53
EMT00000000000119248,SYNCID0000011773,12.53,C,2022-12-20,20:23:42
EMT00000000000119249,SYNCID0000011773,3237.99,C,2022-12-22,13:02:45
EMT00000000000119250,SYNCID0000011773,3238.47,D,2023-01-13,10:36:32
EMT00000000000119251,SYNCID0000011773,102.8,C,2022-12-24,05:33:19
EMT00000000000119252,SYNCID0000011773,2966.41,C,2022-11-09,22:37:01
EMT00000000000119253,SYNCID0000011773,2152.51,D,2022-12-21,11:52:21
EMT00000000000119254,SYNCID0000011774,51.55,C,2022-12-14,00:34:13
EMT00000000000119255,SYNCID0000011776,1678.3,C,2022-11-12,20:16:39
EMT00000000000119256,SYNCID0000011776,710.59,D,2022-11-08,18:34:05
EMT00000000000119257,SYNCID0000011778,212.61,C,2022-11-14,12:19:29
EMT00000000000119258,SYNCID0000011778,2131.74,C,2022-11-19,17:12:19
EMT00000000000119259,SYNCID0000011779,534.33,C,2022-11-08,22:34:14
EMT00000000000119260,SYNCID0000011780,1034.48,D,2022-12-28,11:29:19
EMT00000000000119261,SYNCID0000011780,234.93,D,2022-11-04,16:57:30
EMT00000000000119262,SYNCID0000011780,3143.41,D,2022-12-01,18:49:43
EMT00000000000119263,SYNCID0000011780,561.0,D,2022-11-21,14:08:23
EMT00000000000119264,SYNCID0000011780,77.23,C,2022-11-12,19:48:52
EMT00000000000119265,SYNCID0000011780,1580.21,D,2022-12-14,08:12:39
EMT00000000000119266,SYNCID0000011780,210.16,D,2022-12-17,16:53:43
EMT00000000000119267,SYNCID0000011780,177.17,D,2022-12-11,15:33:33
EMT00000000000119268,SYNCID0000011780,110.4,C,2022-12-06,18:10:32
EMT00000000000119269,SYNCID0000011780,2140.94,D,2022-12-20,15:07:08
EMT00000000000119270,SYNCID0000011780,1272.58,D,2022-11-14,16:44:38
EMT00000000000119271,SYNCID0000011780,1182.73,D,2022-12-29,20:41:30
EMT00000000000119272,SYNCID0000011780,46.44,D,2022-11-25,00:28:15
EMT00000000000119273,SYNCID0000011781,461.14,C,2022-11-17,15:06:27
EMT00000000000119274,SYNCID0000011781,1155.69,D,2022-12-18,19:25:45
EMT00000000000119275,SYNCID0000011781,105.2,C,2022-11-18,16:25:55
EMT00000000000119276,SYNCID0000011781,460.78,C,2022-11-05,17:20:36
EMT00000000000119277,SYNCID0000011784,20.87,C,2022-11-09,13:23:02
EMT00000000000119278,SYNCID0000011784,129.69,C,2022-12-22,11:47:44
EMT00000000000119279,SYNCID0000011786,261.95,D,2022-11-08,20:57:51
EMT00000000000119280,SYNCID0000011786,515.09,D,2022-11-04,04:47:23
EMT00000000000119281,SYNCID0000011786,270.83,C,2022-12-03,13:25:09
EMT00000000000119282,SYNCID0000011786,770.76,D,2022-11-19,01:40:23
EMT00000000000119283,SYNCID0000011786,5216.79,D,2022-12-29,11:21:54
EMT00000000000119284,SYNCID0000011786,105.32,C,2022-11-18,20:43:14
EMT00000000000119285,SYNCID0000011787,904.28,D,2023-01-06,22:05:42
EMT00000000000119286,SYNCID0000011787,1055.26,D,2023-01-30,15:50:58
EMT00000000000119287,SYNCID0000011787,375.95,D,2022-11-29,02:44:26
EMT00000000000119288,SYNCID0000011798,404.14,D,2023-01-31,16:40:35
EMT00000000000119289,SYNCID0000011798,2122.52,D,2022-11-25,05:10:21
EMT00000000000119290,SYNCID0000011798,347.74,D,2023-01-11,20:25:33
EMT00000000000119291,SYNCID0000011798,566.64,D,2023-01-19,21:32:03
EMT00000000000119292,SYNCID0000011798,1468.42,D,2023-01-01,11:39:07
EMT00000000000119293,SYNCID0000011798,366.45,D,2023-01-12,13:42:06
EMT00000000000119294,SYNCID0000011798,51.5,D,2023-01-24,15:56:00
EMT00000000000119295,SYNCID0000011798,489.82,D,2022-12-29,15:11:24
EMT00000000000119296,SYNCID0000011798,261.62,D,2022-12-15,05:33:05
EMT00000000000119297,SYNCID0000011798,2589.95,C,2022-11-30,22:57:44
EMT00000000000119298,SYNCID0000011798,428.29,D,2022-12-19,17:41:26
EMT00000000000119299,SYNCID0000011798,1072.88,D,2023-01-10,14:33:54
EMT00000000000119300,SYNCID0000011798,971.06,D,2022-11-20,20:55:17
EMT00000000000119301,SYNCID0000011798,785.56,D,2023-01-19,10:40:29
EMT00000000000119302,SYNCID0000011798,214.38,C,2022-11-03,22:57:07
EMT00000000000119303,SYNCID0000011798,67.81,D,2022-12-21,11:07:14
EMT00000000000119304,SYNCID0000011798,71.5,C,2022-11-07,02:11:09
EMT00000000000119305,SYNCID0000011798,1328.07,D,2023-01-12,06:01:10
EMT00000000000119306,SYNCID0000011798,512.58,D,2022-12-29,18:35:03
EMT00000000000119307,SYNCID0000011798,2427.3,D,2023-01-25,21:33:38
EMT00000000000119308,SYNCID0000011798,4503.91,D,2022-11-16,21:44:01
EMT00000000000119309,SYNCID0000011798,537.51,D,2022-11-03,13:23:19
EMT00000000000119310,SYNCID0000011798,3198.42,D,2022-12-19,03:25:42
EMT00000000000119311,SYNCID0000011798,2132.69,D,2022-11-01,20:00:29
EMT00000000000119312,SYNCID0000011798,10749.27,D,2022-11-30,15:25:17
EMT00000000000119313,SYNCID0000011798,592.32,C,2022-11-30,20:14:22
EMT00000000000119314,SYNCID0000011798,137.17,D,2023-01-04,17:43:34
EMT00000000000119315,SYNCID0000011798,493.46,D,2022-11-08,19:46:48
EMT00000000000119316,SYNCID0000011798,1287.23,C,2022-11-17,01:51:55
EMT00000000000119317,SYNCID0000011802,1036.13,D,2022-12-19,19:30:16
EMT00000000000119318,SYNCID0000011802,31.68,C,2022-12-30,16:55:18
EMT00000000000119319,SYNCID0000011802,113.43,D,2023-01-30,12:59:13
EMT00000000000119320,SYNCID0000011802,2162.31,C,2022-12-01,00:36:09
EMT00000000000119321,SYNCID0000011802,93.32,C,2022-12-09,17:00:24
EMT00000000000119322,SYNCID0000011802,1131.02,C,2022-11-04,03:25:40
EMT00000000000119323,SYNCID0000011802,94.32,C,2022-11-28,18:19:16
EMT00000000000119324,SYNCID0000011802,1542.42,C,2022-12-01,19:51:13
EMT00000000000119325,SYNCID0000011802,2139.39,C,2022-12-03,17:53:04
EMT00000000000119326,SYNCID0000011802,63.86,C,2022-11-28,19:11:47
EMT00000000000119327,SYNCID0000011803,1966.68,D,2022-12-05,12:03:12
EMT00000000000119328,SYNCID0000011803,433.08,C,2022-12-12,16:56:05
EMT00000000000119329,SYNCID0000011803,3160.04,D,2022-12-30,17:14:17
EMT00000000000119330,SYNCID0000011803,3162.48,D,2022-12-15,13:49:49
EMT00000000000119331,SYNCID0000011803,863.35,D,2023-01-20,08:54:19
EMT00000000000119332,SYNCID0000011803,2984.81,D,2022-11-29,22:02:41
EMT00000000000119333,SYNCID0000011803,2577.86,C,2022-11-21,01:47:05
EMT00000000000119334,SYNCID0000011805,65.31,C,2022-11-30,13:15:06
EMT00000000000119338,SYNCID0000011809,2094.13,D,2022-12-03,21:41:12
EMT00000000000119339,SYNCID0000011809,1541.72,D,2022-11-09,19:01:57
EMT00000000000119340,SYNCID0000011809,399.3,D,2023-01-19,12:47:23
EMT00000000000119341,SYNCID0000011809,749.63,C,2022-11-16,19:17:51
EMT00000000000119342,SYNCID0000011809,2136.66,D,2023-01-28,18:48:47
EMT00000000000119343,SYNCID0000011809,544.02,C,2022-11-05,05:18:57
EMT00000000000119344,SYNCID0000011809,1238.01,D,2023-01-26,14:50:37
EMT00000000000119345,SYNCID0000011809,65.6,D,2022-11-30,20:36:44
EMT00000000000119346,SYNCID0000011809,413.11,D,2022-12-30,02:52:48
EMT00000000000119347,SYNCID0000011809,2019.83,D,2022-12-17,18:41:02
EMT00000000000119348,SYNCID0000011810,297.05,C,2022-12-20,09:11:20
EMT00000000000119349,SYNCID0000011810,531.16,C,2022-12-29,16:23:50
EMT00000000000119350,SYNCID0000011810,3113.49,D,2023-01-10,09:26:51
EMT00000000000119351,SYNCID0000011810,77.81,C,2022-12-01,17:57:39
EMT00000000000119352,SYNCID0000011810,108.11,D,2023-01-24,22:38:57
EMT00000000000119353,SYNCID0000011810,1031.37,D,2022-11-21,19:40:00
EMT00000000000119354,SYNCID0000011810,194.41,C,2022-11-12,12:08:52
EMT00000000000119355,SYNCID0000011810,107.66,C,2022-12-21,20:43:45
EMT00000000000119356,SYNCID0000011810,1578.17,C,2022-12-24,20:27:15
EMT00000000000119357,SYNCID0000011810,213.58,C,2022-12-11,21:11:51
EMT00000000000119358,SYNCID0000011810,963.92,D,2022-12-31,09:22:53
EMT00000000000119359,SYNCID0000011810,1412.43,C,2022-11-28,23:24:42
EMT00000000000119360,SYNCID0000011810,1735.6,D,2022-11-15,13:35:34
EMT00000000000119361,SYNCID0000011810,772.83,C,2022-12-19,12:01:27
EMT00000000000119362,SYNCID0000011810,792.21,D,2023-01-05,06:14:01
EMT00000000000119363,SYNCID0000011810,2627.64,D,2022-12-10,19:25:12
EMT00000000000119364,SYNCID0000011810,866.92,D,2023-01-14,11:08:42
EMT00000000000119365,SYNCID0000011810,279.21,C,2022-12-19,18:44:58
EMT00000000000119366,SYNCID0000011810,1031.84,D,2023-01-30,09:22:26
EMT00000000000119367,SYNCID0000011810,2096.91,C,2022-12-23,20:54:35
