cheque_id,customer_id,amount_cad,debit_credit,transaction_date
CHE00000000000244014,SYNCID0000015305,20771.41,credit,2022-12-19
CHE00000000000244015,SYNCID0000015305,5009.17,credit,2023-01-19
CHE00000000000244016,SYNCID0000015305,1817.06,debit,2022-12-08
CHE00000000000244017,SYNCID0000015305,4866.35,debit,2022-11-29
CHE00000000000244018,SYNCID0000015305,1421.35,credit,2022-12-25
CHE00000000000244019,SYNCID0000015305,902.86,credit,2022-11-08
CHE00000000000244020,SYNCID0000015305,1201.79,credit,2022-11-29
CHE00000000000244021,SYNCID0000015305,292.02,debit,2023-01-25
CHE00000000000244022,SYNCID0000015305,1305.1,credit,2023-01-13
CHE00000000000244023,SYNCID0000015305,123.02,credit,2022-11-01
CHE00000000000244024,SYNCID0000015305,1783.61,debit,2023-01-24
CHE00000000000244025,SYNCID0000015305,3848.35,credit,2023-01-13
CHE00000000000244026,SYNCID0000015305,53435.58,debit,2022-11-23
CHE00000000000244027,SYNCID0000015305,336.27,credit,2022-11-17
CHE00000000000244028,SYNCID0000015305,700.46,debit,2022-12-22
CHE00000000000244029,SYNCID0000015305,231.71,debit,2023-01-23
CHE00000000000244030,SYNCID0000015305,381.39,credit,2023-01-06
CHE00000000000244031,SYNCID0000015305,730.07,debit,2022-12-06
CHE00000000000244032,SYNCID0000015305,1527.78,debit,2022-12-29
CHE00000000000244033,SYNCID0000015305,8261.08,credit,2023-01-27
CHE00000000000244034,SYNCID0000015305,320.67,debit,2022-12-14
CHE00000000000244035,SYNCID0000015305,289.79,debit,2022-12-12
CHE00000000000244036,SYNCID0000015305,1314.63,credit,2022-11-18
CHE00000000000244037,SYNCID0000015305,1564.99,debit,2022-12-15
CHE00000000000244038,SYNCID0000015305,8743.0,debit,2022-11-30
CHE00000000000244039,SYNCID0000015305,393.67,debit,2023-01-03
CHE00000000000244040,SYNCID0000015305,2806.37,debit,2022-12-27
CHE00000000000244041,SYNCID0000015305,1232.64,debit,2023-01-10
CHE00000000000244042,SYNCID0000015305,1761.86,debit,2022-12-12
CHE00000000000244043,SYNCID0000015305,207.63,debit,2022-12-20
CHE00000000000244044,SYNCID0000015305,1970.37,debit,2022-12-08
CHE00000000000244045,SYNCID0000015305,422.3,debit,2022-12-15
CHE00000000000244046,SYNCID0000015305,6004.08,debit,2022-11-01
CHE00000000000244047,SYNCID0000015305,1006.3,credit,2023-01-24
CHE00000000000244048,SYNCID0000015305,2070.65,credit,2023-01-26
CHE00000000000244049,SYNCID0000015305,2670.14,credit,2023-01-13
CHE00000000000244050,SYNCID0000015305,1880.63,debit,2022-12-21
CHE00000000000244051,SYNCID0000015305,292.34,debit,2022-12-08
CHE00000000000244052,SYNCID0000015305,3398.01,debit,2022-11-01
CHE00000000000244053,SYNCID0000015305,1459.62,debit,2023-01-10
CHE00000000000244054,SYNCID0000015305,1045.24,credit,2023-01-24
CHE00000000000244055,SYNCID0000015305,351.2,credit,2023-01-09
CHE00000000000244056,SYNCID0000015305,145.58,debit,2022-12-22
CHE00000000000244057,SYNCID0000015305,133.08,credit,2023-01-09
CHE00000000000244058,SYNCID0000015305,269.19,debit,2023-01-05
CHE00000000000244059,SYNCID0000015305,204.38,credit,2023-01-18
CHE00000000000244060,SYNCID0000015305,639.57,debit,2023-01-17
CHE00000000000244061,SYNCID0000015305,561.1,debit,2022-12-19
CHE00000000000244062,SYNCID0000015305,1045.39,credit,2022-12-20
CHE00000000000244063,SYNCID0000015305,2244.51,debit,2022-11-08
CHE00000000000244064,SYNCID0000015305,1622.25,debit,2023-01-03
CHE00000000000244065,SYNCID0000015305,190.19,credit,2023-01-30
CHE00000000000244066,SYNCID0000015305,85.45,credit,2022-11-14
CHE00000000000244067,SYNCID0000015305,923.7,credit,2022-12-05
CHE00000000000244068,SYNCID0000015305,10811.67,debit,2023-01-31
CHE00000000000244069,SYNCID0000015305,1955.18,debit,2022-11-29
CHE00000000000244070,SYNCID0000015305,787.12,debit,2022-12-20
CHE00000000000244071,SYNCID0000015305,211.31,debit,2022-12-19
CHE00000000000244072,SYNCID0000015305,62805.55,credit,2022-11-28
CHE00000000000244073,SYNCID0000015305,77.92,credit,2022-11-03
CHE00000000000244074,SYNCID0000015305,413.41,debit,2023-01-23
CHE00000000000244075,SYNCID0000015305,1596.55,credit,2022-11-28
CHE00000000000244076,SYNCID0000015305,2047.4,debit,2022-11-04
CHE00000000000244077,SYNCID0000015305,5850.81,debit,2022-11-14
CHE00000000000244078,SYNCID0000015305,911.87,debit,2023-01-24
CHE00000000000244079,SYNCID0000015305,863.51,debit,2022-12-14
CHE00000000000244080,SYNCID0000015305,1812.25,credit,2023-01-27
CHE00000000000244081,SYNCID0000015305,548.42,debit,2022-12-01
CHE00000000000244082,SYNCID0000015305,29308.12,debit,2022-11-21
CHE00000000000244083,SYNCID0000015305,23340.1,credit,2022-12-16
CHE00000000000244084,SYNCID0000015305,3081.42,credit,2023-01-31
CHE00000000000244085,SYNCID0000015305,952.49,debit,2022-12-14
CHE00000000000244086,SYNCID0000015305,1582.18,credit,2022-11-18
CHE00000000000244087,SYNCID0000015305,3281.14,credit,2022-11-25
CHE00000000000244088,SYNCID0000015305,802.4,debit,2022-12-29
CHE00000000000244089,SYNCID0000015305,3070.41,credit,2022-11-28
CHE00000000000244090,SYNCID0000015305,23854.18,credit,2023-01-03
CHE00000000000244091,SYNCID0000015305,5774.39,debit,2022-11-15
CHE00000000000244092,SYNCID0000015305,53.51,debit,2022-11-07
CHE00000000000244093,SYNCID0000015305,1276.37,debit,2022-12-02
CHE00000000000244094,SYNCID0000015305,1693.54,debit,2022-12-28
CHE00000000000244095,SYNCID0000015305,477.41,debit,2023-01-24
CHE00000000000244096,SYNCID0000015305,84.27,debit,2022-12-05
CHE00000000000244097,SYNCID0000015305,466.93,credit,2022-11-21
CHE00000000000244098,SYNCID0000015305,248.16,credit,2022-12-02
CHE00000000000244103,SYNCID0000015307,184.17,credit,2022-12-28
CHE00000000000244104,SYNCID0000015307,2536.25,debit,2023-01-19
CHE00000000000244105,SYNCID0000015307,526.13,debit,2022-12-15
CHE00000000000244106,SYNCID0000015307,153.44,credit,2022-11-19
CHE00000000000244107,SYNCID0000015308,61.38,credit,2022-12-08
CHE00000000000244108,SYNCID0000015308,133.62,credit,2022-11-04
CHE00000000000244109,SYNCID0000015308,418.19,credit,2022-12-09
CHE00000000000244110,SYNCID0000015308,14383.11,debit,2022-12-06
CHE00000000000244111,SYNCID0000015308,19815.8,debit,2022-12-01
CHE00000000000244112,SYNCID0000015308,1053.8,debit,2022-12-19
CHE00000000000244113,SYNCID0000015308,962.7,debit,2022-11-02
CHE00000000000244114,SYNCID0000015311,2036.79,debit,2023-01-12
CHE00000000000244115,SYNCID0000015312,342.17,debit,2022-12-05
CHE00000000000244116,SYNCID0000015312,4209.25,debit,2022-11-14
CHE00000000000244117,SYNCID0000015312,145.24,debit,2022-11-15
CHE00000000000244118,SYNCID0000015312,49271.27,debit,2022-11-22
CHE00000000000244119,SYNCID0000015312,138.28,debit,2022-11-14
CHE00000000000244120,SYNCID0000015312,289.19,credit,2022-12-02
CHE00000000000244121,SYNCID0000015312,3570.87,debit,2023-01-06
CHE00000000000244122,SYNCID0000015312,1012.57,credit,2023-01-13
CHE00000000000244123,SYNCID0000015312,19400.43,debit,2023-01-23
CHE00000000000244124,SYNCID0000015314,8188.25,credit,2022-11-22
CHE00000000000244125,SYNCID0000015316,65.34,credit,2022-11-23
CHE00000000000244126,SYNCID0000015316,362.44,debit,2022-12-30
CHE00000000000244127,SYNCID0000015316,4031.24,debit,2023-01-05
CHE00000000000244128,SYNCID0000015316,676.83,debit,2023-01-24
CHE00000000000244129,SYNCID0000015316,2039.64,debit,2022-12-07
CHE00000000000244130,SYNCID0000015317,395.3,debit,2022-12-19
CHE00000000000244131,SYNCID0000015317,693.31,debit,2023-01-05
CHE00000000000244132,SYNCID0000015317,1688.8,credit,2022-12-05
CHE00000000000244133,SYNCID0000015317,6346.78,credit,2022-11-24
CHE00000000000244134,SYNCID0000015317,144.26,debit,2022-12-02
CHE00000000000244135,SYNCID0000015317,619.09,debit,2022-11-08
CHE00000000000244136,SYNCID0000015318,6185.82,debit,2022-11-01
CHE00000000000244137,SYNCID0000015319,69.97,debit,2022-11-14
CHE00000000000244138,SYNCID0000015321,3074.58,credit,2022-11-29
CHE00000000000244139,SYNCID0000015323,10730.91,debit,2023-01-24
CHE00000000000244140,SYNCID0000015323,2597.5,credit,2022-11-03
CHE00000000000244141,SYNCID0000015323,883.34,debit,2022-11-16
CHE00000000000244142,SYNCID0000015323,231.25,credit,2023-01-05
CHE00000000000244143,SYNCID0000015323,1988.57,debit,2022-12-08
CHE00000000000244144,SYNCID0000015323,45906.85,credit,2022-11-14
CHE00000000000244145,SYNCID0000015323,284.95,credit,2022-12-15
CHE00000000000244146,SYNCID0000015323,16600.02,debit,2022-11-29
CHE00000000000244147,SYNCID0000015323,59.51,debit,2022-11-03
CHE00000000000244148,SYNCID0000015323,1133.01,credit,2022-12-06
CHE00000000000244149,SYNCID0000015323,24206.23,debit,2022-12-12
CHE00000000000244150,SYNCID0000015323,12658.35,credit,2023-01-26
CHE00000000000244151,SYNCID0000015323,1505.97,credit,2022-11-15
CHE00000000000244152,SYNCID0000015323,1422.16,debit,2023-01-03
CHE00000000000244153,SYNCID0000015323,1835.38,debit,2022-12-13
CHE00000000000244154,SYNCID0000015323,250.23,debit,2023-01-12
CHE00000000000244155,SYNCID0000015324,324.72,credit,2023-01-09
CHE00000000000244156,SYNCID0000015324,24513.56,debit,2023-01-09
CHE00000000000244157,SYNCID0000015324,3935.65,debit,2023-01-12
CHE00000000000244158,SYNCID0000015324,20181.95,credit,2022-11-17
CHE00000000000244159,SYNCID0000015324,895.44,debit,2022-11-14
CHE00000000000244160,SYNCID0000015324,225.71,credit,2022-11-23
CHE00000000000244161,SYNCID0000015324,2937.7,debit,2022-12-20
CHE00000000000244162,SYNCID0000015325,7996.12,credit,2023-01-17
CHE00000000000244163,SYNCID0000015325,356.23,credit,2022-11-21
CHE00000000000244164,SYNCID0000015328,2527.43,debit,2023-01-25
CHE00000000000244165,SYNCID0000015328,612.41,debit,2023-01-09
CHE00000000000244166,SYNCID0000015328,26.33,debit,2022-12-29
CHE00000000000244167,SYNCID0000015328,104937.18,credit,2022-12-30
CHE00000000000244168,SYNCID0000015328,397.84,debit,2022-12-22
CHE00000000000244169,SYNCID0000015328,60408.1,debit,2022-12-22
CHE00000000000244170,SYNCID0000015328,13895.37,credit,2022-12-16
CHE00000000000244171,SYNCID0000015328,1059.56,debit,2023-01-31
CHE00000000000244172,SYNCID0000015328,535.21,debit,2022-11-17
CHE00000000000244173,SYNCID0000015328,51575.59,debit,2023-01-19
CHE00000000000244174,SYNCID0000015328,4365.04,credit,2022-11-23
CHE00000000000244175,SYNCID0000015328,42.27,debit,2022-12-02
CHE00000000000244176,SYNCID0000015328,78.61,debit,2022-12-30
CHE00000000000244177,SYNCID0000015328,5987.89,debit,2023-01-09
CHE00000000000244178,SYNCID0000015328,4066.38,debit,2022-11-14
CHE00000000000244179,SYNCID0000015328,342.24,credit,2023-01-09
CHE00000000000244180,SYNCID0000015328,257.39,credit,2022-12-01
CHE00000000000244181,SYNCID0000015328,1818.86,debit,2022-11-16
CHE00000000000244182,SYNCID0000015328,1384.04,debit,2022-11-21
CHE00000000000244183,SYNCID0000015328,2470.92,debit,2023-01-16
CHE00000000000244184,SYNCID0000015328,1284.59,debit,2022-12-16
CHE00000000000244185,SYNCID0000015328,462.61,debit,2022-11-17
CHE00000000000244186,SYNCID0000015328,27908.2,debit,2022-11-23
CHE00000000000244187,SYNCID0000015328,1239.31,debit,2022-11-03
CHE00000000000244188,SYNCID0000015328,732309.86,debit,2022-12-13
CHE00000000000244189,SYNCID0000015328,7919.65,debit,2022-11-01
CHE00000000000244190,SYNCID0000015328,1050.82,debit,2022-12-30
CHE00000000000244191,SYNCID0000015328,863.76,debit,2023-01-02
CHE00000000000244192,SYNCID0000015328,11922.46,credit,2022-11-29
CHE00000000000244193,SYNCID0000015328,1213.58,credit,2023-01-13
CHE00000000000244194,SYNCID0000015328,849.49,credit,2022-11-15
CHE00000000000244195,SYNCID0000015328,1571.49,credit,2023-01-10
CHE00000000000244196,SYNCID0000015328,1105.26,debit,2022-11-10
CHE00000000000244197,SYNCID0000015328,3097.77,debit,2022-12-19
CHE00000000000244198,SYNCID0000015328,3403.79,debit,2022-12-13
CHE00000000000244199,SYNCID0000015328,5962.73,debit,2022-11-14
CHE00000000000244200,SYNCID0000015328,56.18,debit,2022-11-15
CHE00000000000244201,SYNCID0000015328,181.66,debit,2022-11-14
CHE00000000000244202,SYNCID0000015328,948.04,debit,2023-01-16
CHE00000000000244203,SYNCID0000015328,1514.91,debit,2022-11-23
CHE00000000000244204,SYNCID0000015328,1522.95,credit,2022-11-10
CHE00000000000244205,SYNCID0000015328,1554.89,debit,2023-01-03
CHE00000000000244206,SYNCID0000015328,123015.37,credit,2022-12-28
CHE00000000000244207,SYNCID0000015328,261.84,debit,2023-01-24
CHE00000000000244208,SYNCID0000015328,6160.6,debit,2022-12-01
CHE00000000000244209,SYNCID0000015328,23246.74,debit,2023-01-16
CHE00000000000244210,SYNCID0000015328,545.85,debit,2022-11-14
CHE00000000000244211,SYNCID0000015328,1074.07,debit,2022-12-22
CHE00000000000244212,SYNCID0000015328,190.63,credit,2023-01-16
CHE00000000000244213,SYNCID0000015328,565.04,debit,2023-01-27
CHE00000000000244214,SYNCID0000015328,453.13,credit,2022-12-15
CHE00000000000244215,SYNCID0000015328,185.53,debit,2022-12-07
CHE00000000000244216,SYNCID0000015328,1857.89,credit,2022-11-09
CHE00000000000244217,SYNCID0000015328,1081.17,debit,2022-12-12
CHE00000000000244218,SYNCID0000015328,514.41,credit,2023-01-19
CHE00000000000244219,SYNCID0000015328,52773.09,debit,2023-01-04
CHE00000000000244220,SYNCID0000015328,627545.84,debit,2023-01-23
CHE00000000000244221,SYNCID0000015328,439.33,debit,2022-12-09
CHE00000000000244222,SYNCID0000015328,8449.35,debit,2023-01-16
CHE00000000000244223,SYNCID0000015328,7420.01,debit,2022-11-09
CHE00000000000244224,SYNCID0000015328,309.16,debit,2022-11-01
CHE00000000000244225,SYNCID0000015328,656.42,debit,2023-01-30
CHE00000000000244226,SYNCID0000015328,2017.59,debit,2022-12-26
CHE00000000000244227,SYNCID0000015328,36.07,debit,2022-12-22
CHE00000000000244228,SYNCID0000015328,2939.55,debit,2022-12-23
CHE00000000000244229,SYNCID0000015328,4648.76,debit,2022-12-21
CHE00000000000244230,SYNCID0000015328,2471.8,debit,2022-11-30
CHE00000000000244231,SYNCID0000015328,277.76,debit,2022-12-30
CHE00000000000244232,SYNCID0000015328,5405.29,debit,2023-01-16
CHE00000000000244233,SYNCID0000015328,634.91,debit,2022-12-13
CHE00000000000244234,SYNCID0000015328,10077.71,credit,2023-01-23
CHE00000000000244235,SYNCID0000015328,1028.51,debit,2023-01-23
CHE00000000000244236,SYNCID0000015328,14147.5,credit,2022-11-03
CHE00000000000244237,SYNCID0000015328,49.41,debit,2023-01-12
CHE00000000000244238,SYNCID0000015328,384.63,credit,2022-11-03
CHE00000000000244239,SYNCID0000015328,2321.84,credit,2022-11-17
CHE00000000000244240,SYNCID0000015328,194262.05,debit,2022-12-14
CHE00000000000244241,SYNCID0000015328,16290.21,credit,2023-01-20
CHE00000000000244242,SYNCID0000015328,763356.79,debit,2022-11-17
CHE00000000000244243,SYNCID0000015328,2554.54,debit,2022-12-05
CHE00000000000244244,SYNCID0000015328,651.62,debit,2022-12-20
CHE00000000000244245,SYNCID0000015328,1114.52,debit,2022-12-12
CHE00000000000244246,SYNCID0000015328,996.25,credit,2022-12-23
CHE00000000000244247,SYNCID0000015328,534.42,credit,2023-01-19
CHE00000000000244248,SYNCID0000015328,135222.27,debit,2023-01-25
CHE00000000000244249,SYNCID0000015328,58.19,debit,2023-01-05
CHE00000000000244250,SYNCID0000015328,6057.68,debit,2022-12-28
CHE00000000000244251,SYNCID0000015329,0.17,credit,2022-12-08
CHE00000000000244252,SYNCID0000015329,57.96,debit,2022-12-07
CHE00000000000244253,SYNCID0000015330,1669.02,debit,2023-01-17
CHE00000000000244254,SYNCID0000015330,496.58,credit,2022-11-23
CHE00000000000244255,SYNCID0000015330,1060.64,credit,2022-11-03
CHE00000000000244256,SYNCID0000015330,280.18,credit,2023-01-24
CHE00000000000244257,SYNCID0000015330,77.56,credit,2022-11-29
CHE00000000000244258,SYNCID0000015330,86.08,credit,2022-12-21
CHE00000000000244259,SYNCID0000015330,39835.56,credit,2022-12-06
CHE00000000000244260,SYNCID0000015330,630.39,credit,2022-11-01
CHE00000000000244261,SYNCID0000015330,786.57,credit,2022-12-20
CHE00000000000244262,SYNCID0000015330,596.03,debit,2022-11-03
CHE00000000000244263,SYNCID0000015330,6854.39,debit,2023-01-05
CHE00000000000244264,SYNCID0000015330,344.82,debit,2022-11-28
CHE00000000000244265,SYNCID0000015330,40.92,debit,2023-01-09
CHE00000000000244266,SYNCID0000015330,105.14,credit,2022-12-30
CHE00000000000244267,SYNCID0000015330,213.15,debit,2022-12-16
CHE00000000000244268,SYNCID0000015330,52.68,debit,2022-12-01
CHE00000000000244269,SYNCID0000015330,132.82,debit,2023-01-25
CHE00000000000244270,SYNCID0000015330,32167.78,debit,2022-11-16
CHE00000000000244271,SYNCID0000015330,2923.71,debit,2022-11-28
CHE00000000000244272,SYNCID0000015330,416.41,debit,2023-01-05
CHE00000000000244273,SYNCID0000015330,352.05,credit,2023-01-09
CHE00000000000244274,SYNCID0000015330,646.45,credit,2022-11-29
CHE00000000000244275,SYNCID0000015330,4858.05,debit,2023-01-30
CHE00000000000244276,SYNCID0000015330,2598.15,debit,2022-12-21
CHE00000000000244277,SYNCID0000015330,1025.5,debit,2022-12-05
CHE00000000000244278,SYNCID0000015330,80.2,credit,2022-11-07
CHE00000000000244279,SYNCID0000015330,223.39,debit,2022-12-21
CHE00000000000244280,SYNCID0000015330,6080.86,credit,2023-01-30
CHE00000000000244281,SYNCID0000015330,4980.28,debit,2022-12-05
CHE00000000000244282,SYNCID0000015330,104.41,credit,2022-11-10
CHE00000000000244283,SYNCID0000015330,466.43,debit,2022-11-30
CHE00000000000244284,SYNCID0000015330,20595.85,debit,2023-01-05
CHE00000000000244285,SYNCID0000015330,1708.23,debit,2022-12-01
CHE00000000000244286,SYNCID0000015330,458.5,debit,2022-12-01
CHE00000000000244287,SYNCID0000015330,7784.44,debit,2023-01-03
CHE00000000000244288,SYNCID0000015330,2424.73,debit,2022-12-19
CHE00000000000244289,SYNCID0000015330,4166.48,debit,2022-11-09
CHE00000000000244290,SYNCID0000015330,2194.42,debit,2022-12-21
CHE00000000000244291,SYNCID0000015330,1130.13,credit,2022-11-01
CHE00000000000244292,SYNCID0000015330,4602.39,credit,2022-12-08
CHE00000000000244293,SYNCID0000015330,434.77,credit,2023-01-09
CHE00000000000244294,SYNCID0000015330,2122.56,debit,2023-01-06
CHE00000000000244295,SYNCID0000015330,106.63,credit,2023-01-23
CHE00000000000244296,SYNCID0000015330,3175.11,debit,2023-01-31
CHE00000000000244297,SYNCID0000015330,1417.98,debit,2022-12-21
CHE00000000000244298,SYNCID0000015330,20592.72,debit,2022-11-09
CHE00000000000244299,SYNCID0000015330,61.18,credit,2022-11-22
CHE00000000000244300,SYNCID0000015330,231.62,debit,2022-12-20
CHE00000000000244301,SYNCID0000015330,279.16,debit,2023-01-20
CHE00000000000244302,SYNCID0000015330,1572.35,debit,2022-12-21
CHE00000000000244303,SYNCID0000015330,1223.76,debit,2022-12-01
CHE00000000000244304,SYNCID0000015330,776.1,debit,2022-12-23
CHE00000000000244305,SYNCID0000015330,1474.57,credit,2022-11-01
CHE00000000000244306,SYNCID0000015330,901.6,credit,2022-11-23
CHE00000000000244307,SYNCID0000015330,142.29,debit,2022-12-23
CHE00000000000244308,SYNCID0000015330,1173.34,credit,2023-01-27
CHE00000000000244309,SYNCID0000015330,144.12,credit,2023-01-12
CHE00000000000244310,SYNCID0000015330,1071.23,debit,2022-11-10
CHE00000000000244311,SYNCID0000015330,3122.63,debit,2022-12-12
CHE00000000000244312,SYNCID0000015330,5211.31,debit,2022-11-25
CHE00000000000244313,SYNCID0000015330,322.1,debit,2022-12-22
CHE00000000000244314,SYNCID0000015330,534.28,credit,2022-11-07
CHE00000000000244315,SYNCID0000015330,2791.0,debit,2022-12-22
CHE00000000000244316,SYNCID0000015330,210.58,credit,2023-01-19
CHE00000000000244317,SYNCID0000015330,7024.14,credit,2022-12-12
CHE00000000000244318,SYNCID0000015330,4742.36,credit,2022-12-12
CHE00000000000244319,SYNCID0000015330,1128.58,credit,2022-12-29
CHE00000000000244320,SYNCID0000015330,511385.49,credit,2022-12-13
CHE00000000000244321,SYNCID0000015330,32.35,debit,2022-11-25
CHE00000000000244322,SYNCID0000015330,1359.89,debit,2022-11-14
CHE00000000000244323,SYNCID0000015330,575.23,credit,2023-01-10
CHE00000000000244324,SYNCID0000015330,3429.13,debit,2023-01-23
CHE00000000000244325,SYNCID0000015330,3719.55,debit,2022-11-08
CHE00000000000244326,SYNCID0000015330,2313.11,debit,2022-11-28
CHE00000000000244327,SYNCID0000015330,335.2,credit,2022-12-01
CHE00000000000244328,SYNCID0000015330,52301.23,debit,2022-11-22
CHE00000000000244329,SYNCID0000015330,136.12,credit,2023-01-24
